datetime,open,high,low,close,volume
2025-09-18T12:50:00-04:00,238.1,238.11,237.9,238.02,151155
2025-09-18T12:55:00-04:00,238.01,238.05,237.86,237.96,169957
2025-09-18T13:00:00-04:00,237.95,238.07,237.83,237.86,163407
2025-09-18T13:05:00-04:00,237.88,238.13,237.84,238.01,212072
2025-09-18T13:10:00-04:00,238.0,238.21,237.92,238.01,180899
2025-09-18T13:15:00-04:00,238.01,238.12,237.93,237.96,205038
2025-09-18T13:20:00-04:00,237.96,238.03,237.76,237.78,208795
2025-09-18T13:25:00-04:00,237.78,238.0,237.75,237.88,172715
2025-09-18T13:30:00-04:00,237.87,238.1,237.86,237.97,142756
2025-09-18T13:35:00-04:00,237.97,238.02,237.68,238.01,236714
2025-09-18T13:40:00-04:00,238.01,238.02,237.49,237.52,197607
2025-09-18T13:45:00-04:00,237.52,237.61,237.37,237.41,133273
2025-09-18T13:50:00-04:00,237.43,237.5,237.32,237.41,160569
2025-09-18T13:55:00-04:00,237.42,237.47,237.21,237.39,217220
2025-09-18T14:00:00-04:00,237.38,237.68,237.31,237.59,195605
2025-09-18T14:05:00-04:00,237.61,237.88,237.56,237.87,242944
2025-09-18T14:10:00-04:00,237.86,237.99,237.75,237.88,262284
2025-09-18T14:15:00-04:00,237.88,238.02,237.71,237.73,171639
2025-09-18T14:20:00-04:00,237.73,237.81,237.65,237.77,143875
2025-09-18T14:25:00-04:00,237.78,237.97,237.75,237.8,168211
2025-09-18T14:30:00-04:00,237.81,237.95,237.79,237.84,147936
2025-09-18T14:35:00-04:00,237.84,237.91,237.69,237.78,185783
2025-09-18T14:40:00-04:00,237.79,237.85,237.66,237.71,164407
2025-09-18T14:45:00-04:00,237.71,237.75,237.61,237.61,143002
2025-09-18T14:50:00-04:00,237.62,237.73,237.57,237.67,188650
2025-09-18T14:55:00-04:00,237.67,237.81,237.65,237.69,241595
2025-09-18T15:00:00-04:00,237.69,237.8,237.65,237.76,155666
2025-09-18T15:05:00-04:00,237.76,237.78,237.51,237.57,203759
2025-09-18T15:10:00-04:00,237.56,237.66,237.52,237.62,243393
2025-09-18T15:15:00-04:00,237.61,237.73,237.5,237.54,308372
2025-09-18T15:20:00-04:00,237.55,237.61,237.3,237.34,400700
2025-09-18T15:25:00-04:00,237.34,237.51,237.25,237.46,252152
2025-09-18T15:30:00-04:00,237.46,237.7,237.43,237.68,216090
2025-09-18T15:35:00-04:00,237.69,237.91,237.68,237.83,259047
2025-09-18T15:40:00-04:00,237.83,237.92,237.5,237.79,278616
2025-09-18T15:45:00-04:00,237.78,237.8,237.54,237.62,235905
2025-09-18T15:50:00-04:00,237.62,237.96,237.44,237.89,635196
2025-09-18T15:55:00-04:00,237.89,238.11,237.74,237.85,1424410
2025-09-19T09:30:00-04:00,241.2,242.7,240.95,241.7,12718127
2025-09-19T09:35:00-04:00,241.69,242.34,240.79,241.25,1442894
2025-09-19T09:40:00-04:00,241.21,241.37,240.42,240.95,1051516
2025-09-19T09:45:00-04:00,240.95,241.3,240.35,241.26,819197
2025-09-19T09:50:00-04:00,241.29,241.73,240.65,241.23,888606
2025-09-19T09:55:00-04:00,241.24,241.32,240.7,240.89,573394
2025-09-19T10:00:00-04:00,240.89,241.3,240.62,240.79,657130
2025-09-19T10:05:00-04:00,240.8,240.95,240.55,240.95,457790
2025-09-19T10:10:00-04:00,240.93,241.51,240.89,241.32,789403
2025-09-19T10:15:00-04:00,241.31,241.36,240.21,240.54,798924
2025-09-19T10:20:00-04:00,240.54,241.09,240.45,240.84,551108
2025-09-19T10:25:00-04:00,240.86,241.24,240.79,241.15,523614
2025-09-19T10:30:00-04:00,241.15,241.71,241.06,241.69,566284
2025-09-19T10:35:00-04:00,241.7,241.83,241.41,241.72,535820
2025-09-19T10:40:00-04:00,241.71,242.08,241.48,241.91,861410
2025-09-19T10:45:00-04:00,241.92,242.23,241.82,242.21,672473
2025-09-19T10:50:00-04:00,242.22,243.15,242.22,243.09,1392606
2025-09-19T10:55:00-04:00,243.09,243.16,242.53,242.84,937326
2025-09-19T11:00:00-04:00,242.85,243.0,242.55,242.62,529095
2025-09-19T11:05:00-04:00,242.62,243.0,242.35,242.62,707593
2025-09-19T11:10:00-04:00,242.63,242.88,242.16,242.22,469585
2025-09-19T11:15:00-04:00,242.22,242.22,241.99,242.09,523464
2025-09-19T11:20:00-04:00,242.09,242.26,241.8,241.92,547140
2025-09-19T11:25:00-04:00,241.91,242.29,241.82,242.28,345248
2025-09-19T11:30:00-04:00,242.27,242.8,242.04,242.78,561685
2025-09-19T11:35:00-04:00,242.78,242.85,242.34,242.4,396600
2025-09-19T11:40:00-04:00,242.4,242.87,242.34,242.64,402635
2025-09-19T11:45:00-04:00,242.64,242.71,242.33,242.6,296774
2025-09-19T11:50:00-04:00,242.61,242.94,242.57,242.92,335268
2025-09-19T11:55:00-04:00,242.91,243.39,242.65,243.29,565029
2025-09-19T12:00:00-04:00,243.27,243.46,243.17,243.4,472278
2025-09-19T12:05:00-04:00,243.39,243.68,243.37,243.64,388367
2025-09-19T12:10:00-04:00,243.64,244.28,243.63,244.28,951703
2025-09-19T12:15:00-04:00,244.28,244.39,243.83,244.08,831433
2025-09-19T12:20:00-04:00,244.11,244.5,244.0,244.29,711645
2025-09-19T12:25:00-04:00,244.3,244.57,244.21,244.52,460395
2025-09-19T12:30:00-04:00,244.51,244.71,244.26,244.66,663431
2025-09-19T12:35:00-04:00,244.66,245.13,244.66,244.82,985871
2025-09-19T12:40:00-04:00,244.82,245.8,244.78,245.54,1241559
2025-09-19T12:45:00-04:00,245.53,245.92,245.43,245.47,1008159
2025-09-19T12:50:00-04:00,245.46,245.56,245.1,245.44,776947
2025-09-19T12:55:00-04:00,245.44,245.44,245.12,245.16,479242
2025-09-19T13:00:00-04:00,245.16,245.4,244.9,245.02,582002
2025-09-19T13:05:00-04:00,245.02,245.44,245.01,245.31,417344
2025-09-19T13:10:00-04:00,245.3,245.5,245.1,245.18,397954
2025-09-19T13:15:00-04:00,245.18,245.32,245.03,245.09,331268
2025-09-19T13:20:00-04:00,245.1,245.27,245.03,245.19,334476
2025-09-19T13:25:00-04:00,245.18,245.42,245.03,245.25,513814
2025-09-19T13:30:00-04:00,245.24,245.31,244.9,244.92,393858
2025-09-19T13:35:00-04:00,244.92,245.47,244.91,245.4,456398
2025-09-19T13:40:00-04:00,245.42,245.52,245.21,245.36,379095
2025-09-19T13:45:00-04:00,245.37,245.5,245.28,245.44,274714
2025-09-19T13:50:00-04:00,245.44,245.47,245.06,245.12,386174
2025-09-19T13:55:00-04:00,245.11,245.83,245.03,245.4,580443
2025-09-19T14:00:00-04:00,245.41,245.63,244.95,245.45,545828
2025-09-19T14:05:00-04:00,245.47,245.97,245.46,245.82,592000
2025-09-19T14:10:00-04:00,245.81,246.13,245.58,246.13,647976
2025-09-19T14:15:00-04:00,246.13,246.27,245.73,245.87,799791
2025-09-19T14:20:00-04:00,245.87,246.08,245.62,245.68,456333
2025-09-19T14:25:00-04:00,245.68,245.69,245.4,245.49,572253
2025-09-19T14:30:00-04:00,245.49,245.82,245.34,245.62,445536
2025-09-19T14:35:00-04:00,245.62,246.1,245.57,245.96,440221
2025-09-19T14:40:00-04:00,245.97,246.1,245.79,245.82,395024
2025-09-19T14:45:00-04:00,245.81,245.91,245.66,245.72,312268
2025-09-19T14:50:00-04:00,245.73,245.74,245.44,245.46,445853
2025-09-19T14:55:00-04:00,245.47,245.55,245.19,245.51,464151
2025-09-19T15:00:00-04:00,245.5,245.7,245.44,245.58,329397
2025-09-19T15:05:00-04:00,245.58,245.8,245.52,245.65,592336
2025-09-19T15:10:00-04:00,245.65,245.78,245.52,245.7,444118
2025-09-19T15:15:00-04:00,245.69,245.72,245.47,245.56,374217
2025-09-19T15:20:00-04:00,245.56,245.74,245.56,245.74,432033
2025-09-19T15:25:00-04:00,245.73,245.89,245.55,245.61,756470
2025-09-19T15:30:00-04:00,245.6,245.94,245.5,245.63,800477
2025-09-19T15:35:00-04:00,245.63,245.64,245.0,245.09,954988
2025-09-19T15:40:00-04:00,245.09,245.1,244.81,244.84,756561
2025-09-19T15:45:00-04:00,244.86,245.09,244.74,244.94,930280
2025-09-19T15:50:00-04:00,244.96,246.19,244.74,245.6,3076222
2025-09-19T15:55:00-04:00,245.61,245.63,244.85,245.29,3860110
2025-09-22T09:30:00-04:00,248.3,250.98,248.12,249.97,4811319
2025-09-22T09:35:00-04:00,249.99,251.28,249.77,250.35,2752702
2025-09-22T09:40:00-04:00,250.34,250.68,249.73,250.66,1481077
2025-09-22T09:45:00-04:00,250.65,250.71,250.02,250.16,1308711
2025-09-22T09:50:00-04:00,250.16,250.96,250.06,250.92,936621
2025-09-22T09:55:00-04:00,250.93,251.35,250.83,251.09,1207187
2025-09-22T10:00:00-04:00,251.11,252.23,250.78,251.76,1712545
2025-09-22T10:05:00-04:00,251.76,251.79,251.03,251.32,848759
2025-09-22T10:10:00-04:00,251.32,251.67,251.1,251.57,822971
2025-09-22T10:15:00-04:00,251.57,252.4,251.47,251.78,1150082
2025-09-22T10:20:00-04:00,251.79,252.66,251.78,252.59,950310
2025-09-22T10:25:00-04:00,252.59,252.74,252.12,252.67,880063
2025-09-22T10:30:00-04:00,252.66,252.93,252.54,252.65,845444
2025-09-22T10:35:00-04:00,252.66,252.7,252.08,252.28,761471
2025-09-22T10:40:00-04:00,252.27,252.61,252.14,252.46,596832
2025-09-22T10:45:00-04:00,252.45,253.13,252.34,252.98,778182
2025-09-22T10:50:00-04:00,252.99,253.29,252.94,253.13,803556
2025-09-22T10:55:00-04:00,253.15,253.69,253.12,253.6,887153
2025-09-22T11:00:00-04:00,253.62,253.75,253.38,253.73,954685
2025-09-22T11:05:00-04:00,253.72,254.5,253.64,254.43,1661089
2025-09-22T11:10:00-04:00,254.43,254.73,254.13,254.64,1343688
2025-09-22T11:15:00-04:00,254.64,254.98,254.58,254.84,1271340
2025-09-22T11:20:00-04:00,254.84,255.47,254.72,255.46,1806402
2025-09-22T11:25:00-04:00,255.45,256.08,255.26,255.79,1645658
2025-09-22T11:30:00-04:00,255.77,255.82,255.21,255.22,1030039
2025-09-22T11:35:00-04:00,255.22,255.35,254.92,255.2,1198791
2025-09-22T11:40:00-04:00,255.2,255.41,254.7,255.07,1002713
2025-09-22T11:45:00-04:00,255.08,255.58,255.03,255.51,791504
2025-09-22T11:50:00-04:00,255.51,256.22,255.35,256.19,1025149
2025-09-22T11:55:00-04:00,256.19,256.64,255.95,256.05,1436869
2025-09-22T12:00:00-04:00,256.07,256.31,255.11,255.2,1230819
2025-09-22T12:05:00-04:00,255.2,255.51,254.91,254.98,914512
2025-09-22T12:10:00-04:00,254.97,255.55,254.75,255.47,849182
2025-09-22T12:15:00-04:00,255.47,255.51,254.35,254.44,974734
2025-09-22T12:20:00-04:00,254.44,254.47,253.83,254.0,1103260
2025-09-22T12:25:00-04:00,253.99,254.05,253.58,253.72,798674
2025-09-22T12:30:00-04:00,253.73,254.08,253.59,253.82,923637
2025-09-22T12:35:00-04:00,253.81,253.94,253.16,253.7,731363
2025-09-22T12:40:00-04:00,253.7,253.98,253.49,253.85,629674
2025-09-22T12:45:00-04:00,253.85,253.87,253.41,253.52,498149
2025-09-22T12:50:00-04:00,253.53,253.87,253.42,253.87,435425
2025-09-22T12:55:00-04:00,253.87,254.22,253.7,254.21,527779
2025-09-22T13:00:00-04:00,254.21,254.39,253.52,253.6,530815
2025-09-22T13:05:00-04:00,253.62,254.26,253.59,254.06,468628
2025-09-22T13:10:00-04:00,254.06,254.24,253.94,254.01,403210
2025-09-22T13:15:00-04:00,254.01,254.38,253.99,254.34,382789
2025-09-22T13:20:00-04:00,254.34,254.43,254.24,254.29,322005
2025-09-22T13:25:00-04:00,254.3,254.73,253.93,254.59,539969
2025-09-22T13:30:00-04:00,254.58,254.76,254.47,254.55,338554
2025-09-22T13:35:00-04:00,254.55,254.78,254.23,254.72,409866
2025-09-22T13:40:00-04:00,254.72,254.94,254.42,254.58,421009
2025-09-22T13:45:00-04:00,254.58,254.62,254.01,254.1,398659
2025-09-22T13:50:00-04:00,254.1,254.26,253.9,254.23,241423
2025-09-22T13:55:00-04:00,254.21,254.23,253.97,254.11,200009
2025-09-22T14:00:00-04:00,254.1,254.46,254.02,254.38,368219
2025-09-22T14:05:00-04:00,254.39,254.66,254.31,254.6,278154
2025-09-22T14:10:00-04:00,254.6,254.84,254.48,254.77,293447
2025-09-22T14:15:00-04:00,254.76,254.93,254.73,254.73,296718
2025-09-22T14:20:00-04:00,254.72,254.79,254.61,254.64,195869
2025-09-22T14:25:00-04:00,254.64,255.26,254.63,255.25,480790
2025-09-22T14:30:00-04:00,255.25,255.25,254.73,254.92,382468
2025-09-22T14:35:00-04:00,254.92,255.63,254.9,255.58,585012
2025-09-22T14:40:00-04:00,255.58,255.77,255.3,255.39,570099
2025-09-22T14:45:00-04:00,255.39,255.69,255.37,255.65,407801
2025-09-22T14:50:00-04:00,255.65,255.7,255.2,255.37,444920
2025-09-22T14:55:00-04:00,255.36,255.46,255.09,255.4,383813
2025-09-22T15:00:00-04:00,255.4,255.73,255.34,255.45,573041
2025-09-22T15:05:00-04:00,255.45,255.67,255.42,255.51,381341
2025-09-22T15:10:00-04:00,255.52,255.63,255.31,255.45,500518
2025-09-22T15:15:00-04:00,255.45,255.83,255.4,255.78,482235
2025-09-22T15:20:00-04:00,255.78,256.06,255.63,255.84,652442
2025-09-22T15:25:00-04:00,255.85,255.93,255.64,255.79,412027
2025-09-22T15:30:00-04:00,255.8,256.04,255.77,255.85,671801
2025-09-22T15:35:00-04:00,255.86,256.04,255.73,255.84,617077
2025-09-22T15:40:00-04:00,255.84,255.99,255.61,255.83,564595
2025-09-22T15:45:00-04:00,255.82,256.11,255.77,256.05,651358
2025-09-22T15:50:00-04:00,256.04,256.23,255.32,256.16,1451974
2025-09-22T15:55:00-04:00,256.18,256.26,255.85,256.09,3307148
2025-09-23T09:30:00-04:00,255.83,257.19,255.79,256.88,3017408
2025-09-23T09:35:00-04:00,256.88,257.34,255.89,256.51,1178312
2025-09-23T09:40:00-04:00,256.53,256.53,255.28,255.51,945356
2025-09-23T09:45:00-04:00,255.47,256.32,255.47,255.97,747684
2025-09-23T09:50:00-04:00,255.97,256.17,255.65,256.02,423210
2025-09-23T09:55:00-04:00,256.02,256.66,255.91,256.2,864375
2025-09-23T10:00:00-04:00,256.21,256.44,255.75,255.76,844407
2025-09-23T10:05:00-04:00,255.76,255.96,255.52,255.88,421969
2025-09-23T10:10:00-04:00,255.88,256.45,255.71,256.25,541165
2025-09-23T10:15:00-04:00,256.23,256.61,256.0,256.13,655104
2025-09-23T10:20:00-04:00,256.12,256.39,255.75,256.3,550023
2025-09-23T10:25:00-04:00,256.3,257.0,256.29,256.62,621449
2025-09-23T10:30:00-04:00,256.61,256.72,256.22,256.23,472242
2025-09-23T10:35:00-04:00,256.25,256.38,256.08,256.22,347733
2025-09-23T10:40:00-04:00,256.23,256.41,255.65,255.74,525343
2025-09-23T10:45:00-04:00,255.77,255.79,255.0,255.08,1058443
2025-09-23T10:50:00-04:00,255.08,255.69,255.08,255.6,444672
2025-09-23T10:55:00-04:00,255.6,255.61,255.22,255.29,501400
2025-09-23T11:00:00-04:00,255.31,255.6,255.22,255.54,276999
2025-09-23T11:05:00-04:00,255.54,255.65,255.23,255.62,275181
2025-09-23T11:10:00-04:00,255.62,255.85,255.48,255.84,415823
2025-09-23T11:15:00-04:00,255.84,256.17,255.8,256.01,564880
2025-09-23T11:20:00-04:00,256.01,256.38,256.0,256.23,350835
2025-09-23T11:25:00-04:00,256.23,256.25,255.86,256.1,335720
2025-09-23T11:30:00-04:00,256.11,256.15,255.75,255.75,322832
2025-09-23T11:35:00-04:00,255.75,255.84,255.56,255.67,359848
2025-09-23T11:40:00-04:00,255.68,255.69,255.34,255.47,239845
2025-09-23T11:45:00-04:00,255.48,255.63,255.46,255.53,315181
2025-09-23T11:50:00-04:00,255.52,255.98,255.48,255.98,299289
2025-09-23T11:55:00-04:00,255.97,256.1,255.95,255.97,291843
2025-09-23T12:00:00-04:00,255.97,256.19,255.83,256.19,232813
2025-09-23T12:05:00-04:00,256.2,256.21,255.75,255.85,228681
2025-09-23T12:10:00-04:00,255.84,255.85,255.6,255.72,205119
2025-09-23T12:15:00-04:00,255.72,256.06,255.56,255.9,269449
2025-09-23T12:20:00-04:00,255.91,256.09,255.56,255.63,238481
2025-09-23T12:25:00-04:00,255.64,255.83,255.58,255.73,229632
2025-09-23T12:30:00-04:00,255.72,255.8,255.51,255.76,223380
2025-09-23T12:35:00-04:00,255.76,255.85,255.45,255.66,233511
2025-09-23T12:40:00-04:00,255.67,255.72,255.52,255.69,151214
2025-09-23T12:45:00-04:00,255.69,255.78,255.6,255.7,119996
2025-09-23T12:50:00-04:00,255.71,255.74,255.09,255.13,215922
2025-09-23T12:55:00-04:00,255.14,255.22,254.68,255.09,379846
2025-09-23T13:00:00-04:00,255.08,255.17,255.0,255.03,208659
2025-09-23T13:05:00-04:00,255.04,255.23,255.01,255.16,234323
2025-09-23T13:10:00-04:00,255.16,255.16,254.86,254.94,217027
2025-09-23T13:15:00-04:00,254.94,254.98,254.66,254.67,255195
2025-09-23T13:20:00-04:00,254.68,254.89,254.4,254.86,371774
2025-09-23T13:25:00-04:00,254.86,255.04,254.57,254.67,349620
2025-09-23T13:30:00-04:00,254.65,254.89,254.57,254.78,240928
2025-09-23T13:35:00-04:00,254.79,254.87,254.52,254.64,360820
2025-09-23T13:40:00-04:00,254.63,254.71,254.21,254.47,462073
2025-09-23T13:45:00-04:00,254.47,254.6,254.32,254.56,449426
2025-09-23T13:50:00-04:00,254.57,254.64,253.93,253.99,438937
2025-09-23T13:55:00-04:00,253.97,254.44,253.97,254.33,247342
2025-09-23T14:00:00-04:00,254.34,254.38,254.02,254.03,264495
2025-09-23T14:05:00-04:00,254.05,254.18,253.97,254.06,211447
2025-09-23T14:10:00-04:00,254.06,254.54,254.06,254.47,225924
2025-09-23T14:15:00-04:00,254.46,254.63,254.3,254.37,318165
2025-09-23T14:20:00-04:00,254.38,254.71,254.32,254.7,211599
2025-09-23T14:25:00-04:00,254.7,254.97,254.61,254.64,370864
2025-09-23T14:30:00-04:00,254.64,254.84,254.62,254.71,227678
2025-09-23T14:35:00-04:00,254.72,254.81,254.57,254.71,270783
2025-09-23T14:40:00-04:00,254.71,254.76,254.33,254.35,184502
2025-09-23T14:45:00-04:00,254.34,254.53,254.23,254.27,294197
2025-09-23T14:50:00-04:00,254.27,254.44,254.18,254.22,249968
2025-09-23T14:55:00-04:00,254.21,254.39,254.09,254.13,437597
2025-09-23T15:00:00-04:00,254.12,254.24,253.78,253.8,378327
2025-09-23T15:05:00-04:00,253.8,253.93,253.58,253.83,381069
2025-09-23T15:10:00-04:00,253.83,253.99,253.74,253.84,263577
2025-09-23T15:15:00-04:00,253.84,254.21,253.78,254.18,253219
2025-09-23T15:20:00-04:00,254.18,254.18,253.93,254.12,247409
2025-09-23T15:25:00-04:00,254.12,254.18,253.97,254.17,215510
2025-09-23T15:30:00-04:00,254.16,254.26,254.08,254.14,243895
2025-09-23T15:35:00-04:00,254.13,254.13,253.76,254.02,506938
2025-09-23T15:40:00-04:00,254.03,254.22,253.99,254.21,314534
2025-09-23T15:45:00-04:00,254.2,254.25,254.01,254.16,345941
2025-09-23T15:50:00-04:00,254.17,254.18,253.67,253.95,1005920
2025-09-23T15:55:00-04:00,253.95,254.53,253.91,254.53,1423998
2025-09-24T09:30:00-04:00,255.25,255.74,253.5,253.55,1485884
2025-09-24T09:35:00-04:00,253.53,254.08,252.62,252.72,783325
2025-09-24T09:40:00-04:00,252.77,253.06,252.56,252.78,565804
2025-09-24T09:45:00-04:00,252.79,252.94,252.28,252.49,599075
2025-09-24T09:50:00-04:00,252.49,253.04,252.47,252.96,495777
2025-09-24T09:55:00-04:00,252.97,253.41,252.87,253.25,484429
2025-09-24T10:00:00-04:00,253.28,253.3,252.41,252.53,566139
2025-09-24T10:05:00-04:00,252.54,252.58,252.08,252.3,462491
2025-09-24T10:10:00-04:00,252.3,252.67,252.15,252.49,449720
2025-09-24T10:15:00-04:00,252.48,253.05,252.44,252.87,386768
2025-09-24T10:20:00-04:00,252.87,252.87,252.42,252.49,262244
2025-09-24T10:25:00-04:00,252.5,252.86,252.5,252.62,238345
2025-09-24T10:30:00-04:00,252.63,252.99,251.91,251.99,493769
2025-09-24T10:35:00-04:00,251.99,252.27,251.83,251.91,614294
2025-09-24T10:40:00-04:00,251.88,252.27,251.72,252.18,417481
2025-09-24T10:45:00-04:00,252.18,252.35,252.05,252.18,270910
2025-09-24T10:50:00-04:00,252.19,252.38,251.95,251.97,184172
2025-09-24T10:55:00-04:00,251.97,252.32,251.88,252.21,203141
2025-09-24T11:00:00-04:00,252.22,252.31,251.95,251.96,193137
2025-09-24T11:05:00-04:00,251.96,251.99,251.59,251.66,246329
2025-09-24T11:10:00-04:00,251.65,251.99,251.54,251.77,289497
2025-09-24T11:15:00-04:00,251.77,252.0,251.76,251.96,187923
2025-09-24T11:20:00-04:00,251.96,252.17,251.93,252.11,219018
2025-09-24T11:25:00-04:00,252.1,252.24,251.99,252.12,343295
2025-09-24T11:30:00-04:00,252.12,252.21,251.97,252.02,206402
2025-09-24T11:35:00-04:00,252.01,252.12,251.83,252.01,222624
2025-09-24T11:40:00-04:00,252.0,252.11,251.88,252.0,166394
2025-09-24T11:45:00-04:00,251.99,252.05,251.55,251.71,321578
2025-09-24T11:50:00-04:00,251.71,251.77,251.38,251.7,319491
2025-09-24T11:55:00-04:00,251.69,251.71,251.28,251.41,330564
2025-09-24T12:00:00-04:00,251.41,251.58,251.04,251.13,349724
2025-09-24T12:05:00-04:00,251.1,251.53,251.04,251.52,315712
2025-09-24T12:10:00-04:00,251.53,251.64,251.31,251.47,268039
2025-09-24T12:15:00-04:00,251.46,251.6,251.18,251.37,291808
2025-09-24T12:20:00-04:00,251.37,251.89,251.31,251.8,309696
2025-09-24T12:25:00-04:00,251.79,252.26,251.63,252.17,286820
2025-09-24T12:30:00-04:00,252.17,252.27,251.72,251.78,261884
2025-09-24T12:35:00-04:00,251.78,251.92,251.71,251.79,142535
2025-09-24T12:40:00-04:00,251.78,251.84,251.56,251.78,159518
2025-09-24T12:45:00-04:00,251.77,251.8,251.57,251.61,124232
2025-09-24T12:50:00-04:00,251.59,251.6,251.4,251.46,143159
2025-09-24T12:55:00-04:00,251.46,251.62,251.45,251.54,118130
2025-09-24T13:00:00-04:00,251.54,251.61,251.46,251.53,108118
2025-09-24T13:05:00-04:00,251.53,251.6,251.48,251.53,123321
2025-09-24T13:10:00-04:00,251.52,251.83,251.48,251.61,175120
2025-09-24T13:15:00-04:00,251.6,251.69,251.43,251.43,101892
2025-09-24T13:20:00-04:00,251.42,251.49,251.34,251.48,69335
2025-09-24T13:25:00-04:00,251.47,251.6,251.41,251.49,113402
2025-09-24T13:30:00-04:00,251.52,252.05,251.49,251.99,132095
2025-09-24T13:35:00-04:00,251.99,252.11,251.74,251.76,91857
2025-09-24T13:40:00-04:00,251.75,251.84,251.72,251.72,91555
2025-09-24T13:45:00-04:00,251.72,251.76,251.47,251.48,113011
2025-09-24T13:50:00-04:00,251.47,251.51,251.37,251.47,93381
2025-09-24T13:55:00-04:00,251.48,251.55,251.32,251.5,139390
2025-09-24T14:00:00-04:00,251.49,251.52,251.28,251.34,116922
2025-09-24T14:05:00-04:00,251.34,251.51,251.28,251.4,129563
2025-09-24T14:10:00-04:00,251.39,251.49,251.34,251.4,103155
2025-09-24T14:15:00-04:00,251.4,251.72,251.4,251.71,165205
2025-09-24T14:20:00-04:00,251.7,251.84,251.55,251.77,201659
2025-09-24T14:25:00-04:00,251.76,251.8,251.62,251.73,131233
2025-09-24T14:30:00-04:00,251.73,251.8,251.57,251.71,154360
2025-09-24T14:35:00-04:00,251.7,251.74,251.63,251.64,73317
2025-09-24T14:40:00-04:00,251.64,251.72,251.36,251.44,119488
2025-09-24T14:45:00-04:00,251.45,251.57,251.26,251.32,115522
2025-09-24T14:50:00-04:00,251.32,251.68,251.25,251.63,150245
2025-09-24T14:55:00-04:00,251.64,251.74,251.59,251.73,138563
2025-09-24T15:00:00-04:00,251.72,251.77,251.43,251.51,164830
2025-09-24T15:05:00-04:00,251.51,251.55,251.43,251.49,152631
2025-09-24T15:10:00-04:00,251.49,251.58,251.3,251.34,184240
2025-09-24T15:15:00-04:00,251.33,251.49,251.24,251.45,155529
2025-09-24T15:20:00-04:00,251.45,251.51,251.37,251.43,154505
2025-09-24T15:25:00-04:00,251.43,251.47,251.3,251.39,145619
2025-09-24T15:30:00-04:00,251.39,251.46,251.3,251.44,176923
2025-09-24T15:35:00-04:00,251.43,251.45,251.29,251.34,129527
2025-09-24T15:40:00-04:00,251.34,251.54,251.32,251.54,207685
